			Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance	
US 75 HOV Northbound	3:10:00	Car	416	100	2933.2	7.05	81.78	0.2	2980.27	7.16			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	416	100	2933.2	7.05	81.78	0.2	2980.27	7.16			Truck	0	N/A	0	0	0	0	0	0
US 75 HOV Southbound	3:10:00	Car	150	100	959.6	6.4	31.83	0.21	971.39	6.48			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	150	100	959.6	6.4	31.83	0.21	971.39	6.48			Truck	0	N/A	0	0	0	0	0	0
US 75 Northbound	3:10:00	Car	12713	100	162162.78	12.83	117776.98	9.26	49936.98	3.93			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	12713	100	163199.97	12.84	117799.67	9.27	49952.72	3.93			Truck	3	N/A	37.2	12.4	22.69	7.56	15.73	5.24
US 75 Southbound	3:10:00	Car	10458	100	81794.27	7.82	25694.38	2.46	62307.79	5.96			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	10458	100	81841.38	7.83	25708.22	2.46	62344.93	5.96			Truck	6	N/A	47.1	7.85	13.84	2.31	37.14	6.19
Entire System	3:15:00	Car	104163	98.24	1063346.9	10.11	468106.12	4.49	430428.72	4.13			Bus	0	0	0	0	0	0	0	0			Rail	1866	1.76	16261.6	8.71	936.35	0.5	16025.47	8.59			Park and Ride	0	0	0	0	0	0	0	0			Total	106029	100	1070386	10.1	469378.81	4.43	446747.22	4.21			Truck	32	N/A	777.9	24.31	336.32	10.51	292.89	9.15
Greenville Ave Northbound	3:15:00	Car	7928	100	35859.3	4.52	19145.23	2.41	10498.93	1.32			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	7928	100	35876.5	4.53	19155.1	2.42	10503.51	1.32			Truck	4	N/A	17.2	4.3	9.87	2.47	4.59	1.15
Greenville Ave Southbound	3:15:00	Car	3915	100	10241.1	2.62	2934.2	0.75	4635.25	1.18			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3915	100	10247.6	2.62	2937.64	0.75	4637.05	1.18			Truck	5	N/A	6.5	1.3	3.44	0.69	1.8	0.36
IH 635 Eastbound	3:15:00	Car	4850	100	26814.1	5.53	10393.93	2.14	18709.6	3.86			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4850	100	26814.1	5.53	10393.93	2.14	18709.6	3.86			Truck	0	N/A	0	0	0	0	0	0
IH 635 Westbound	3:15:00	Car	3857	100	14661.79	3.8	870.41	0.23	15751.93	4.08			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3857	100	14661.79	3.8	870.41	0.23	15751.93	4.08			Truck	0	N/A	0	0	0	0	0	0
SH 190 Eastbound	3:15:00	Car	1692	100	4969.51	2.94	320.78	0.19	5346.76	3.16			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1692	100	4969.51	2.94	320.78	0.19	5346.76	3.16			Truck	0	N/A	0	0	0	0	0	0
SH 190 Westbound	3:15:00	Car	1786	100	4591.3	2.57	319.71	0.18	4867.89	2.73			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1786	100	4591.3	2.57	319.71	0.18	4867.89	2.73			Truck	0	N/A	0	0	0	0	0	0
US 75 Frontage Rd Northbound	3:15:00	Car	20132	100	57510.37	2.86	32480	1.61	16795.43	0.83			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	20132	100	57529.07	2.86	32486.24	1.61	16803.68	0.83			Truck	9	N/A	18.7	2.08	6.24	0.69	8.25	0.92
US 75 Frontage Rd Southbound	3:15:00	Car	16270	100	27186.38	1.67	9460.5	0.58	11605.5	0.71			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	16270	100	27236.09	1.67	9484.33	0.58	11623.36	0.71			Truck	14	N/A	49.7	3.55	23.83	1.7	17.86	1.28
US 75 HOV Northbound	3:15:00	Car	442	100	2931.8	6.63	80.14	0.18	2995.03	6.78			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	442	100	2931.8	6.63	80.14	0.18	2995.03	6.78			Truck	0	N/A	0	0	0	0	0	0
US 75 HOV Southbound	3:15:00	Car	132	100	905.2	6.86	29.01	0.22	918.94	6.96			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	132	100	905.2	6.86	29.01	0.22	918.94	6.96			Truck	0	N/A	0	0	0	0	0	0
US 75 Northbound	3:15:00	Car	12972	100	166151.16	12.86	120339.72	9.28	51076.17	3.94			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	12972	100	166883.34	12.86	120357.12	9.28	51092.32	3.94			Truck	3	N/A	32.2	10.73	17.4	5.8	16.15	5.38
US 75 Southbound	3:15:00	Car	10242	100	82069.36	8.01	26599.33	2.6	61531.81	6.01			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	10242	100	82118.26	8.02	26613.45	2.6	61570.63	6.01			Truck	7	N/A	48.9	6.99	14.12	2.02	38.82	5.55
Entire System	3:20:00	Car	106217	98.25	1092850.2	10.19	486858.28	4.58	436636.78	4.11			Bus	0	0	0	0	0	0	0	0			Rail	1894	1.75	16356.59	8.64	976.6	0.52	16096.82	8.5			Park and Ride	0	0	0	0	0	0	0	0			Total	108111	100	1100012	10.17	488183.59	4.52	453034.84	4.19			Truck	27	N/A	805.2	29.82	348.73	12.92	301.33	11.16
Greenville Ave Northbound	3:20:00	Car	8033	100	38773.41	4.83	21470.46	2.67	10829.18	1.35			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	8033	100	38794.61	4.83	21482.34	2.67	10835.1	1.35			Truck	3	N/A	21.2	7.07	11.87	3.96	5.92	1.97
Greenville Ave Southbound	3:20:00	Car	4004	100	10307.9	2.57	2755.2	0.69	4796.29	1.2			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4004	100	10315.8	2.58	2758.6	0.69	4799.04	1.2			Truck	7	N/A	7.9	1.13	3.4	0.49	2.75	0.39
IH 635 Eastbound	3:20:00	Car	4777	100	26389	5.52	10080.28	2.11	18586.34	3.89			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4777	100	26389	5.52	10080.28	2.11	18586.34	3.89			Truck	0	N/A	0	0	0	0	0	0
IH 635 Westbound	3:20:00	Car	3824	100	14584	3.81	865.65	0.23	15675.56	4.1			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3824	100	14584	3.81	865.65	0.23	15675.56	4.1			Truck	0	N/A	0	0	0	0	0	0
SH 190 Eastbound	3:20:00	Car	1759	100	5364.31	3.05	346.39	0.2	5767.42	3.28			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1759	100	5364.31	3.05	346.39	0.2	5767.42	3.28			Truck	0	N/A	0	0	0	0	0	0
SH 190 Westbound	3:20:00	Car	1824	100	4618	2.53	322.49	0.18	4898.6	2.69			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1824	100	4618	2.53	322.49	0.18	4898.6	2.69			Truck	0	N/A	0	0	0	0	0	0
US 75 Frontage Rd Northbound	3:20:00	Car	20136	100	58970.01	2.93	33551.49	1.67	17012.4	0.84			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	20136	100	58995.11	2.93	33562.64	1.67	17021.63	0.85			Truck	9	N/A	25.1	2.79	11.15	1.24	9.23	1.03
US 75 Frontage Rd Southbound	3:20:00	Car	16210	100	29151.18	1.8	10732.84	0.66	12046.82	0.74			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	16210	100	29205.28	1.8	10758.88	0.66	12066.22	0.74			Truck	15	N/A	54.1	3.61	26.04	1.74	19.4	1.29
US 75 HOV Northbound	3:20:00	Car	470	100	2912.4	6.2	77.34	0.16	2958.79	6.3			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	470	100	2912.4	6.2	77.34	0.16	2958.79	6.3			Truck	0	N/A	0	0	0	0	0	0
US 75 HOV Southbound	3:20:00	Car	120	100	875	7.29	28.6	0.24	887.3	7.39			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	120	100	875	7.29	28.6	0.24	887.3	7.39			Truck	0	N/A	0	0	0	0	0	0
US 75 Northbound	3:20:00	Car	13195	100	168969.4	12.81	122435.37	9.28	51084.07	3.87			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	13195	100	168997.8	12.81	122448.58	9.28	51100.6	3.87			Truck	2	N/A	28.4	14.2	13.21	6.61	16.53	8.27
US 75 Southbound	3:20:00	Car	10129	100	81959.62	8.09	27013.08	2.67	60869.86	6.01			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	10129	100	82007.82	8.1	27026.43	2.67	60908.48	6.01			Truck	7	N/A	48.2	6.89	13.34	1.91	38.63	5.52
Entire System	3:25:00	Car	108003	98.28	1123508.8	10.31	506052.25	4.69	443576.81	4.11			Bus	0	0	0	0	0	0	0	0			Rail	1894	1.72	16194.39	8.55	938.07	0.5	15969.92	8.43			Park and Ride	0	0	0	0	0	0	0	0			Total	109897	100	1130512.62	10.29	507320.72	4.62	459860.5	4.18			Truck	29	N/A	809	27.9	330.4	11.39	313.7	10.82
Greenville Ave Northbound	3:25:00	Car	8124	100	40735.69	5.01	22994.68	2.83	11072.8	1.36			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	8124	100	40760.18	5.02	23007.13	2.83	11080.55	1.36			Truck	4	N/A	24.5	6.13	12.45	3.11	7.75	1.94
Greenville Ave Southbound	3:25:00	Car	4095	100	10740	2.62	2802.16	0.68	5050	1.23			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4095	100	10759.5	2.63	2810.02	0.69	5057.47	1.24			Truck	6	N/A	19.5	3.25	7.85	1.31	7.47	1.24
IH 635 Eastbound	3:25:00	Car	4516	100	26674.22	5.91	10252.24	2.27	18708.58	4.14			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4516	100	26674.22	5.91	10252.24	2.27	18708.58	4.14			Truck	0	N/A	0	0	0	0	0	0
IH 635 Westbound	3:25:00	Car	3731	100	14345.5	3.84	842.46	0.23	15433.15	4.14			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3731	100	14345.5	3.84	842.46	0.23	15433.15	4.14			Truck	0	N/A	0	0	0	0	0	0
SH 190 Eastbound	3:25:00	Car	1857	100	5730.9	3.09	376.53	0.2	6152.01	3.31			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1857	100	5730.9	3.09	376.53	0.2	6152.01	3.31			Truck	0	N/A	0	0	0	0	0	0
SH 190 Westbound	3:25:00	Car	1867	100	4519.81	2.42	311.88	0.17	4796.58	2.57			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1867	100	4519.81	2.42	311.88	0.17	4796.58	2.57			Truck	0	N/A	0	0	0	0	0	0
US 75 Frontage Rd Northbound	3:25:00	Car	20562	100	63133.32	3.07	37296.3	1.81	17256.58	0.84			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	20562	100	63162.52	3.07	37311.93	1.81	17265.48	0.84			Truck	9	N/A	29.2	3.24	15.63	1.74	8.89	0.99
US 75 Frontage Rd Southbound	3:25:00	Car	16495	100	30597.8	1.85	12086.25	0.73	12104.87	0.73			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	16495	100	30655.3	1.86	12112.52	0.73	12126.4	0.74			Truck	16	N/A	57.5	3.59	26.27	1.64	21.53	1.35
US 75 HOV Northbound	3:25:00	Car	478	100	3023.4	6.33	79.03	0.17	3066.9	6.42			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	478	100	3023.4	6.33	79.03	0.17	3066.9	6.42			Truck	0	N/A	0	0	0	0	0	0
US 75 HOV Southbound	3:25:00	Car	130	100	876	6.74	28.74	0.22	882.86	6.79			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	130	100	876	6.74	28.74	0.22	882.86	6.79			Truck	0	N/A	0	0	0	0	0	0
US 75 Northbound	3:25:00	Car	13085	100	169401.88	12.95	122840.46	9.39	51101.58	3.91			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	13085	100	169425.38	12.95	122851.2	9.39	51115.48	3.91			Truck	2	N/A	23.5	11.75	10.74	5.37	13.9	6.95
US 75 Southbound	3:25:00	Car	10057	100	81968.51	8.15	27197.64	2.7	60561.03	6.02			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	10057	100	82017.41	8.16	27209.98	2.71	60601.55	6.03			Truck	6	N/A	48.9	8.15	12.34	2.06	40.53	6.75
Entire System	3:30:00	Car	109807	98.32	1156691.4	10.44	527001.31	4.8	450850.94	4.11			Bus	0	0	0	0	0	0	0	0			Rail	1879	1.68	16083.29	8.56	914.22	0.49	15884.91	8.45			Park and Ride	0	0	0	0	0	0	0	0			Total	111686	100	1163561.88	10.42	528242.06	4.73	467039.88	4.18			Truck	29	N/A	787.2	27.14	326.57	11.26	303.8	10.48
Greenville Ave Northbound	3:30:00	Car	8409	100	41608.1	4.95	23817.3	2.83	11149.8	1.33			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	8409	100	41631	4.95	23829.38	2.83	11156.73	1.33			Truck	4	N/A	22.9	5.73	12.08	3.02	6.93	1.73
Greenville Ave Southbound	3:30:00	Car	4090	100	11008.8	2.69	2825.46	0.69	5195.61	1.27			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4090	100	11035.3	2.7	2835.85	0.69	5205.7	1.27			Truck	7	N/A	26.5	3.79	10.39	1.48	10.09	1.44
IH 635 Eastbound	3:30:00	Car	4488	100	26686.23	5.95	10380.54	2.31	18586.72	4.14			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4488	100	26686.23	5.95	10380.54	2.31	18586.72	4.14			Truck	0	N/A	0	0	0	0	0	0
IH 635 Westbound	3:30:00	Car	3695	100	13978.01	3.78	822.97	0.22	15040.65	4.07			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3695	100	13978.01	3.78	822.97	0.22	15040.64	4.07			Truck	0	N/A	0	0	0	0	0	0
SH 190 Eastbound	3:30:00	Car	1961	100	6085.41	3.1	402.07	0.21	6531.57	3.33			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1961	100	6085.41	3.1	402.07	0.21	6531.57	3.33			Truck	0	N/A	0	0	0	0	0	0
SH 190 Westbound	3:30:00	Car	1925	100	4606.61	2.39	317.03	0.16	4888.2	2.54			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1925	100	4606.61	2.39	317.03	0.16	4888.2	2.54			Truck	0	N/A	0	0	0	0	0	0
US 75 Frontage Rd Northbound	3:30:00	Car	21164	100	68741.92	3.25	42332.09	2	17628.1	0.83			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	21164	100	68777.02	3.25	42353.5	2	17637.29	0.83			Truck	11	N/A	35.1	3.19	21.41	1.95	9.19	0.84
US 75 Frontage Rd Southbound	3:30:00	Car	16636	100	31514.91	1.89	12928.25	0.78	12130.29	0.73			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	16636	100	31584.21	1.9	12963.35	0.78	12153.65	0.73			Truck	18	N/A	69.3	3.85	35.1	1.95	23.36	1.3
US 75 HOV Northbound	3:30:00	Car	518	100	3117.2	6.02	79.67	0.15	3185.26	6.15			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	518	100	3117.2	6.02	79.67	0.15	3185.26	6.15			Truck	0	N/A	0	0	0	0	0	0
US 75 HOV Southbound	3:30:00	Car	138	100	973.8	7.06	31.12	0.23	981.31	7.11			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	138	100	973.8	7.06	31.12	0.23	981.31	7.11			Truck	0	N/A	0	0	0	0	0	0
US 75 Northbound	3:30:00	Car	13308	100	167473.2	12.58	120670.12	9.07	51478.21	3.87			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	13308	100	167496.61	12.59	120682.66	9.07	51490.06	3.87			Truck	2	N/A	23.4	11.7	12.53	6.27	11.85	5.93
US 75 Southbound	3:30:00	Car	9973	100	81850.76	8.21	27498.04	2.76	59943.34	6.01			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	9973	100	81902.45	8.21	27510.88	2.76	59986.07	6.01			Truck	6	N/A	51.7	8.62	12.84	2.14	42.75	7.12
Entire System	3:35:00	Car	111226	98.34	1182689.4	10.6	549744.5	4.94	456436.34	4.1			Bus	0	0	0	0	0	0	0	0			Rail	1880	1.66	15619.09	8.31	900.94	0.48	15421.53	8.2			Park and Ride	0	0	0	0	0	0	0	0			Total	113106	100	1195050.5	10.57	550960.38	4.87	472141.12	4.17			Truck	30	N/A	741.6	24.72	314.91	10.5	283	9.43
Greenville Ave Northbound	3:35:00	Car	8652	100	39685.93	4.59	22550.95	2.61	10749.48	1.24			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	8652	100	39707.32	4.59	22560.97	2.61	10756.68	1.24			Truck	4	N/A	21.4	5.35	10.02	2.51	7.2	1.8
Greenville Ave Southbound	3:35:00	Car	4093	100	11352.5	2.77	2912.13	0.71	5346.86	1.31			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4093	100	11378.5	2.78	2922.02	0.71	5356.95	1.31			Truck	7	N/A	26	3.71	9.89	1.41	10.09	1.44
IH 635 Eastbound	3:35:00	Car	4558	100	25923.93	5.69	10039.47	2.2	18125.1	3.98			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4558	100	25923.93	5.69	10039.47	2.2	18125.1	3.98			Truck	0	N/A	0	0	0	0	0	0
IH 635 Westbound	3:35:00	Car	3623	100	13623.81	3.76	801.04	0.22	14664.59	4.05			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3623	100	13623.81	3.76	801.04	0.22	14664.59	4.05			Truck	0	N/A	0	0	0	0	0	0
SH 190 Eastbound	3:35:00	Car	2037	100	6230.61	3.06	411.58	0.2	6689.91	3.28			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	2037	100	6230.61	3.06	411.58	0.2	6689.91	3.28			Truck	0	N/A	0	0	0	0	0	0
SH 190 Westbound	3:35:00	Car	1932	100	4560.41	2.36	313.84	0.16	4844.67	2.51			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1932	100	4560.41	2.36	313.84	0.16	4844.67	2.51			Truck	0	N/A	0	0	0	0	0	0
US 75 Frontage Rd Northbound	3:35:00	Car	21586	100	76409.55	3.54	49151.45	2.28	18201.49	0.84			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	21586	100	76455.74	3.54	49182.41	2.28	18211.73	0.84			Truck	12	N/A	46.2	3.85	30.96	2.58	10.24	0.85
US 75 Frontage Rd Southbound	3:35:00	Car	16932	100	31791.1	1.88	13339.89	0.79	12045.23	0.71			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	16932	100	31854.8	1.88	13376.37	0.79	12063.73	0.71			Truck	18	N/A	63.7	3.54	36.48	2.03	18.51	1.03
US 75 HOV Northbound	3:35:00	Car	530	100	3183.4	6.01	79.84	0.15	3244.92	6.12			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	530	100	3183.4	6.01	79.84	0.15	3244.92	6.12			Truck	0	N/A	0	0	0	0	0	0
US 75 HOV Southbound	3:35:00	Car	152	100	1075.4	7.07	33.64	0.22	1094.86	7.2			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	152	100	1075.4	7.07	33.64	0.22	1094.86	7.2			Truck	0	N/A	0	0	0	0	0	0
US 75 Northbound	3:35:00	Car	13585	100	163740.84	12.05	116436.18	8.57	52054.07	3.83			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	13585	100	163764.25	12.05	116450.3	8.57	52064.2	3.83			Truck	2	N/A	23.4	11.7	14.12	7.06	10.13	5.07
US 75 Southbound	3:35:00	Car	9829	100	83385.05	8.38	28166.46	2.87	59649.95	6.07			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	9829	100	82437.65	8.39	28180.89	2.87	59691.86	6.07			Truck	5	N/A	52.6	10.52	14.44	2.89	41.91	8.38
Entire System	3:40:00	Car	112687	98.36	1202205.9	10.67	567544.12	5.04	459516.38	4.08			Bus	0	0	0	0	0	0	0	0			Rail	1884	1.64	15120.39	8.03	839.34	0.45	14964.41	7.94			Park and Ride	0	0	0	0	0	0	0	0			Total	114571	100	1217997.12	10.63	568673.75	4.96	474732.53	4.14			Truck	29	N/A	670.6	23.12	290.31	10.01	251.56	8.67
Greenville Ave Northbound	3:40:00	Car	8731	100	35882.55	4.11	19898.86	2.28	10020.04	1.15			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	8731	100	35899.75	4.11	19907.14	2.28	10025.79	1.15			Truck	3	N/A	17.2	5.73	8.28	2.76	5.75	1.92
Greenville Ave Southbound	3:40:00	Car	4123	100	11649.11	2.83	2958.22	0.72	5495.03	1.33			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4123	100	11676.31	2.83	2967.02	0.72	5506.77	1.34			Truck	7	N/A	27.2	3.89	8.79	1.26	11.74	1.68
IH 635 Eastbound	3:40:00	Car	4652	100	24725.23	5.31	9066.13	1.95	17864.65	3.84			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4652	100	24725.23	5.31	9066.13	1.95	17864.65	3.84			Truck	0	N/A	0	0	0	0	0	0
IH 635 Westbound	3:40:00	Car	3589	100	13145.51	3.66	776.09	0.22	14152.31	3.94			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3589	100	13145.51	3.66	776.09	0.22	14152.31	3.94			Truck	0	N/A	0	0	0	0	0	0
SH 190 Eastbound	3:40:00	Car	2095	100	6205.1	2.96	411.09	0.2	6677.02	3.19			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	2095	100	6205.1	2.96	411.09	0.2	6677.02	3.19			Truck	0	N/A	0	0	0	0	0	0
SH 190 Westbound	3:40:00	Car	1917	100	4592.1	2.4	311.28	0.16	4879.99	2.55			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1917	100	4592.1	2.4	311.28	0.16	4879.99	2.55			Truck	0	N/A	0	0	0	0	0	0
US 75 Frontage Rd Northbound	3:40:00	Car	21894	100	83418.24	3.81	55661.2	2.54	18545.98	0.85			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	21894	100	83472.25	3.81	55699.3	2.54	18556.62	0.85			Truck	10	N/A	54	5.4	38.1	3.81	10.64	1.06
